Bf_V2_196	0.04246206476265571	0.03863633335618742	0.035060050650269056	0.019408620481706874	0.03501249616013477	0.017375038122198434	0.046456589766687	5.697826400870098E-4	0.018512989684209117	0.009040020047986434	0.01861809631528585	0.026618764193769677	0.021125976512615507	0.4710586324167092	0.0032076343871221937	0.021033525002908064	0.030245294564717775	0.14555809093474978
Bf_V2_21	0.06244670947419535	0.04043604657233675	0.007886070819698169	0.008657250471468288	0.0230501273669225	0.04906833606234455	0.1296569157145344	0.01100230467476203	0.5364410455060261	0.031220966818513603	0.01803431447096815	6.558973529688611E-4	0.008281866657332625	0.024492890112383564	0.018200954375645978	0.011186041252146083	0.006138567391655577	0.013143694906097278
Bf_V2_39	0.029204379190487857	0.027442774861398907	0.013067684221221901	0.024347423259155343	0.34822627738486045	0.028801420809459983	0.02857278793577077	0.02358539271313434	0.04081682750038653	0.046748457727321314	0.03979046253003372	0.00784399312938015	0.18128359282378045	0.029286240582997468	0.037185389400020454	0.05638669682289371	0.013232535032194608	0.024177664075501957
Bf_V2_32	0.06613005770280543	0.019467609243652262	0.4247951843082457	0.014279468298108392	0.043185162182932786	0.009902543431279456	0.0226089212309358	0.009751837040361793	0.015323008905995588	0.3037637427058688	0.009519006345619571	0.012011160387227517	0.023513310986646052	7.470498970811282E-4	0.0011158976773986574	0.021278561036511438	0.0012590911413387642	0.0013483874779909551
Bf_V2_6	0.024896411795339204	0.562964277130276	0.001056252691275144	0.018306203011868607	6.291257755451894E-4	0.016288116558432868	0.008671763288236977	0.0015163015073816877	0.029812238417260925	0.06162746408930633	0.025712102443909295	0.023710325354554907	0.008130755393962486	0.0010478985005770763	0.035974476730691755	0.005365845998946702	0.007544805757995246	0.1667456355544396
Bf_V2_187	0.026900503050343406	0.03325189410714166	0.011935772221508685	0.6496153183918827	0.04400133214882079	0.03245938192989591	0.060959963212852054	0.024034663633968566	8.377485777795996E-4	0.038908825291328414	0.020803300324238324	0.015261755428786947	0.001795894086383347	9.66201101633617E-4	0.0013127816792330438	0.021670858183126005	0.0020381224835778187	0.013245684147499161
Bf_V2_48	0.025334677568244462	0.07585480043938163	0.0021597595723659496	0.016366287594254812	0.0025162756857505532	0.002808150905984718	0.6463676578451871	0.0011844565334694884	0.017806591671807863	0.023663086048136144	0.03588251134495453	0.0013737812070901043	0.014276166834784781	0.046678918260326066	0.02343826908804261	0.027579674106479726	0.0014630684948724502	0.03524586679886705
Bf_V2_1	0.07483642079997928	0.004738121919584772	0.032277221881250595	0.006121682789984358	0.005538169116429062	0.03578842829896825	0.026663598989351757	0.0018297246852268124	0.0014945818670464679	0.05947161039423735	0.002283597089427405	0.005062136368403596	0.04599217484768403	0.01792171459654312	0.5173254303238422	0.031078371269014075	0.015494101416572438	0.11608291334645457
Bf_V2_98	0.2359107765586198	0.003874690084940955	0.022299547613440916	0.10274109259710831	0.0030079465472315605	0.062214433404401207	0.00425886345349361	0.0024702279309617033	0.0022806532791963176	0.028571967926800987	0.0036536181771051356	0.0024258337298276775	0.06503205065611901	0.11266069898603662	0.0036731813758928995	0.2867341169157342	0.05136576834948619	0.006824532413602987
Bf_V2_174	0.0714994145194749	0.008302802504871382	0.06280059268228258	0.0011536425758894447	0.0011159239441645861	0.04204784431105039	0.5734313598776143	0.003153944962591153	0.0011485989052565544	0.016327787967315648	0.05378370010807267	0.0011304483831439136	0.05554021481995955	0.0028605908756420702	0.021450476371236298	0.03428039067707656	0.031670308653731855	0.018301957860626095
Bf_V2_158	0.018555542117454474	0.2172451982506475	0.023438604703342268	0.016821404625932186	0.01698183393362642	0.4449799764764269	0.028520911559371587	0.007069310467892765	0.03789993296851318	0.05669269967534293	0.011034649172000432	0.010243459852418767	0.0023526845567326407	0.001036935293023265	0.0011183891326882994	0.01329859516756934	0.03015173952533166	0.06255813252168523
